[20584, 471859945544]
[353894428832, 471859945544]
[353894469856, 471859945544]
[353894478072, 471859945544]
[353894498552, 471859945544]
[353894506616, 471859945544]
[353894506744, 471859945544]
[353894514936, 471859945544]
[353894535288, 471859945544]
[353894559872, 471859945544]
[353894564064, 471859945544]
[353894617312, 471859945544]
[353894690944, 471859945544]
[353894719488, 471859945544]
[353894768648, 471859945544]
[353894768680, 471859945544]
[353894895736, 471859945544]
[353894948904, 471859945544]
[353894953208, 471859945544]
[353895030904, 471859945544]
[353895035000, 471859945544]
[353895039096, 471859945544]
[353895096440, 471859945544]
[353895100488, 471859945544]
[353895112864, 471859945544]
[353895133192, 471859945544]
[353895137304, 471859945544]
[353895137400, 471859945544]
[353895141400, 471859945544]
[353895161864, 471859945544]
[353895239720, 471859945544]
[353895272608, 471859945544]
[353895338208, 471859945544]
[353895366664, 471859945544]
[353895374888, 471859945544]
[353895378968, 471859945544]
[353895391456, 471859945544]
[353895510024, 471859945544]
[353896923360, 471859945544]
[353897357536, 471859945544]
[353897488608, 471859945544]
[353897504992, 471859945544]
[358809604320, 471859945544]
[358809604344, 471859945544]
[358809616624, 471859945544]
[358809694448, 471859945544]
[358809743384, 471859945544]
[358809743608, 471859945544]
[358809747480, 471859945544]
[358809747496, 471859945544]
[358809792656, 471859945544]
[358809817216, 471859945544]
[358809825408, 471859945544]
[358809829384, 471859945544]
[358809874680, 471859945544]
[358809894920, 471859945544]
[358809956576, 471859945544]
[358809960576, 471859945544]
[358810005632, 471859945544]
[358810009624, 471859945544]
[358810046592, 471859945544]
[358810079360, 471859945544]
[358810140792, 471859945544]
[358810145008, 471859945544]
[358810161272, 471859945544]
[358810263696, 471859945544]
[358810276064, 471859945544]
[358810288136, 471859945544]
[358810292464, 471859945544]
